date,new,active,inactive
2013-08-17,29,18,326
2013-08-18,29,17,328
2013-08-19,30,17,328
2013-08-20,28,18,329
2013-08-21,28,18,329
2013-08-22,28,18,329
2013-08-23,28,18,329
2013-08-24,27,18,330
2013-08-25,27,18,330
2013-08-26,27,18,330
2013-08-27,27,18,330
2013-08-28,25,18,332
2013-08-29,25,17,333
2013-08-30,25,17,333
2013-08-31,25,17,333
2013-09-01,26,17,333
2013-09-02,26,17,334
2013-09-03,26,17,334
2013-09-04,26,17,334
2013-09-05,25,17,335
2013-09-06,25,16,336
2013-09-07,24,15,338
2013-09-08,24,14,339
2013-09-09,25,15,338
2013-09-10,25,15,338
2013-09-11,25,14,339
2013-09-12,28,14,339
2013-09-13,27,15,339
2013-09-14,27,15,339
2013-09-15,27,15,339
2013-09-16,26,15,341
2013-09-17,25,15,342
2013-09-18,26,15,343
2013-09-19,27,15,343
2013-09-20,27,16,343
2013-09-21,27,16,343
2013-09-22,27,16,343
2013-09-23,27,15,344
2013-09-24,27,15,345
2013-09-25,26,16,345
2013-09-26,25,18,344
2013-09-27,24,19,344
2013-09-28,25,19,344
2013-09-29,25,19,344
2013-09-30,24,19,345
2013-10-01,21,19,348
2013-10-02,19,19,350
2013-10-03,19,19,350
2013-10-04,21,19,350
2013-10-05,21,19,350
2013-10-06,20,19,351
2013-10-07,20,19,351
2013-10-08,21,18,352
2013-10-09,21,18,352
2013-10-10,22,19,351
2013-10-11,22,19,351
2013-10-12,22,19,351
2013-10-13,21,19,352
2013-10-14,21,19,352
2013-10-15,22,19,352
2013-10-16,23,19,352
2013-10-17,23,19,352
2013-10-18,26,19,352
2013-10-19,26,20,351
2013-10-20,25,20,352
2013-10-21,26,21,352
2013-10-22,26,21,352
2013-10-23,26,21,352
2013-10-24,26,21,353
2013-10-25,26,22,353
2013-10-26,27,22,353
2013-10-27,27,22,354
2013-10-28,26,21,356
2013-10-29,26,21,356
2013-10-30,26,21,357
2013-10-31,25,21,358
2013-11-01,25,21,358
2013-11-02,25,22,357
2013-11-03,25,22,357
2013-11-04,25,22,357
2013-11-05,26,23,357
2013-11-06,26,23,357
2013-11-07,27,25,356
2013-11-08,27,25,356
2013-11-09,28,26,356
2013-11-10,28,26,356
2013-11-11,27,26,357
2013-11-12,27,26,357
2013-11-13,27,26,357
2013-11-14,26,26,358
2013-11-15,26,27,358
2013-11-16,26,27,358
2013-11-17,25,27,359
2013-11-18,25,27,359
2013-11-19,26,27,359
2013-11-20,26,27,359
2013-11-21,26,27,359
2013-11-22,27,27,359
2013-11-23,28,27,359
2013-11-24,28,27,359
2013-11-25,28,27,359
2013-11-26,29,27,359
2013-11-27,29,27,359
2013-11-28,29,27,359
2013-11-29,30,27,359
2013-11-30,30,27,360
2013-12-01,29,27,361
2013-12-02,30,27,361
2013-12-03,30,27,361
2013-12-04,30,28,360
2013-12-05,30,28,360
2013-12-06,31,28,360
2013-12-07,31,28,360
2013-12-08,30,27,362
2013-12-09,31,27,362
2013-12-10,31,27,362
2013-12-11,30,27,363
2013-12-12,30,27,363
2013-12-13,30,27,363
2013-12-14,30,27,363
2013-12-15,30,27,363
2013-12-16,30,27,363
2013-12-17,30,26,365
2013-12-18,29,26,366
2013-12-19,29,26,367
2013-12-20,29,26,367
2013-12-21,30,26,367
2013-12-22,31,26,367
2013-12-23,29,27,368
2013-12-24,29,26,369
2013-12-25,29,24,371
2013-12-26,30,24,371
2013-12-27,29,24,372
2013-12-28,29,24,372
2013-12-29,28,25,372
2013-12-30,28,26,371
2013-12-31,28,26,371
2014-01-01,28,26,371
2014-01-02,26,26,373
2014-01-03,26,26,373
2014-01-04,26,26,373
2014-01-05,26,26,373
2014-01-06,25,25,375
2014-01-07,26,25,375
2014-01-08,25,25,376
2014-01-09,25,24,377
2014-01-10,26,24,377
2014-01-11,27,24,377
2014-01-12,28,25,376
2014-01-13,27,25,377
2014-01-14,26,25,379
2014-01-15,26,26,379
2014-01-16,24,26,381
2014-01-17,24,25,382
2014-01-18,24,24,383
2014-01-19,23,23,385
2014-01-20,24,23,385
2014-01-21,24,23,385
2014-01-22,23,23,386
2014-01-23,23,23,386
2014-01-24,23,23,387
2014-01-25,23,23,388
2014-01-26,23,23,388
2014-01-27,23,23,388
2014-01-28,22,23,389
2014-01-29,23,23,389
2014-01-30,23,23,389
2014-01-31,23,23,389
2014-02-01,23,23,389
2014-02-02,23,22,390
2014-02-03,23,21,391
2014-02-04,23,21,391
2014-02-05,22,19,394
2014-02-06,22,19,394
2014-02-07,21,18,397
2014-02-08,22,18,397
2014-02-09,22,17,398
2014-02-10,22,17,398
2014-02-11,22,17,398
2014-02-12,22,16,399
2014-02-13,23,15,400
2014-02-14,23,15,400
2014-02-15,23,14,401
2014-02-16,23,14,401
2014-02-17,22,14,402
2014-02-18,23,14,402
2014-02-19,23,14,402
2014-02-20,22,15,403
2014-02-21,22,15,404
2014-02-22,22,15,404
2014-02-23,23,15,404
2014-02-24,22,15,405
2014-02-25,22,15,405
2014-02-26,23,15,405
2014-02-27,24,16,405
2014-02-28,24,16,405
2014-03-01,24,17,404
2014-03-02,25,17,405
2014-03-03,25,16,406
2014-03-04,24,16,407
2014-03-05,25,16,407
2014-03-06,24,17,407
2014-03-07,24,17,407
2014-03-08,26,17,407
2014-03-09,24,18,408
2014-03-10,24,18,408
2014-03-11,24,18,408
2014-03-12,25,18,408
2014-03-13,26,18,408
2014-03-14,26,19,408
2014-03-15,25,20,408
2014-03-16,25,19,409
2014-03-17,24,19,410
2014-03-18,24,19,411
2014-03-19,23,19,412
2014-03-20,25,19,412
2014-03-21,24,20,412
2014-03-22,23,20,413
2014-03-23,23,19,414
2014-03-24,21,21,414
2014-03-25,21,21,414
2014-03-26,19,22,415
2014-03-27,19,22,415
2014-03-28,19,23,414
2014-03-29,19,23,414
2014-03-30,19,22,415
2014-03-31,19,22,415
2014-04-01,19,22,415
2014-04-02,19,22,415
2014-04-03,19,22,415
2014-04-04,19,22,415
2014-04-05,20,22,415
2014-04-06,20,22,415
2014-04-07,19,22,416
2014-04-08,20,22,416
2014-04-09,20,22,416
2014-04-10,19,22,417
2014-04-11,19,22,417
2014-04-12,18,22,418
2014-04-13,19,22,418
2014-04-14,20,21,419
2014-04-15,20,22,419
2014-04-16,21,21,420
2014-04-17,21,20,421
2014-04-18,21,20,421
2014-04-19,21,20,421
2014-04-20,20,20,422
2014-04-21,20,20,422
2014-04-22,21,20,422
2014-04-23,21,20,422
2014-04-24,20,20,423
2014-04-25,19,20,424
2014-04-26,20,20,424
2014-04-27,20,20,424
2014-04-28,20,20,424
2014-04-29,20,20,425
2014-04-30,20,20,425
2014-05-01,22,20,425
2014-05-02,22,20,425
2014-05-03,22,21,425
2014-05-04,22,21,425
2014-05-05,22,21,425
2014-05-06,22,21,425
2014-05-07,22,21,425
2014-05-08,21,21,426
2014-05-09,20,22,426
2014-05-10,20,22,426
2014-05-11,20,22,426
2014-05-12,20,22,426
2014-05-13,21,22,426
2014-05-14,21,22,427
2014-05-15,22,22,427
2014-05-16,21,24,426
2014-05-17,21,24,426
2014-05-18,22,24,426
2014-05-19,20,25,427
2014-05-20,20,25,427
2014-05-21,20,24,428
2014-05-22,19,24,429
2014-05-23,20,24,429
2014-05-24,20,24,429
2014-05-25,20,24,429
2014-05-26,20,24,429
2014-05-27,20,24,430
2014-05-28,18,24,432
2014-05-29,19,23,433
2014-05-30,19,22,434
2014-05-31,19,22,434
2014-06-01,20,22,434
2014-06-02,21,21,435
2014-06-03,20,21,436
2014-06-04,21,20,437
2014-06-05,22,20,437
2014-06-06,24,20,437
2014-06-07,24,19,438
2014-06-08,25,19,438
2014-06-09,25,20,438
2014-06-10,27,20,438
2014-06-11,25,21,439
2014-06-12,24,20,441
2014-06-13,24,21,440
2014-06-14,25,21,440
2014-06-15,24,22,440
2014-06-16,24,22,440
2014-06-17,24,22,440
2014-06-18,23,22,441
2014-06-19,23,21,442
2014-06-20,23,21,442
2014-06-21,23,21,442
2014-06-22,23,18,445
2014-06-23,23,18,445
2014-06-24,24,16,447
2014-06-25,26,16,447
2014-06-26,25,17,447
2014-06-27,26,17,447
2014-06-28,26,17,447
2014-06-29,26,17,447
2014-06-30,27,17,447
2014-07-01,27,17,447
2014-07-02,29,17,447
2014-07-03,29,17,447
2014-07-04,29,17,448
2014-07-05,29,17,448
2014-07-06,29,17,448
2014-07-07,28,17,449
2014-07-08,28,17,449
2014-07-09,29,17,449
2014-07-10,29,17,449
2014-07-11,29,17,449
2014-07-12,28,17,450
2014-07-13,28,18,449
2014-07-14,27,17,451
2014-07-15,27,17,452
2014-07-16,27,18,451
2014-07-17,28,18,451
2014-07-18,28,17,452
2014-07-19,28,17,452
2014-07-20,28,17,452
2014-07-21,27,17,453
2014-07-22,28,17,453
2014-07-23,28,17,453
2014-07-24,29,17,453
2014-07-25,28,17,454
2014-07-26,28,17,454
2014-07-27,29,17,454
2014-07-28,29,17,455
2014-07-29,29,17,455
2014-07-30,26,18,457
2014-07-31,26,18,457
2014-08-01,27,18,457
2014-08-02,27,18,457
2014-08-03,29,18,457
2014-08-04,28,19,457
2014-08-05,28,19,457
2014-08-06,28,20,456
2014-08-07,28,19,457
2014-08-08,27,20,457
2014-08-09,27,20,457
2014-08-10,27,20,457
2014-08-11,25,21,458
2014-08-12,25,21,458
2014-08-13,26,21,458
2014-08-14,28,21,458
2014-08-15,29,21,458
2014-08-16,28,21,459
2014-08-17,28,20,460
2014-08-18,28,20,460
2014-08-19,29,20,460
2014-08-20,29,19,461
2014-08-21,28,20,461
2014-08-22,29,20,461
2014-08-23,29,20,461
2014-08-24,28,21,461
2014-08-25,27,21,462
2014-08-26,27,20,463
2014-08-27,26,20,464
2014-08-28,26,21,463
2014-08-29,27,21,463
2014-08-30,28,22,462
2014-08-31,27,23,462
2014-09-01,27,24,461
2014-09-02,27,24,462
2014-09-03,28,23,463
2014-09-04,28,23,463
2014-09-05,28,23,463
2014-09-06,27,23,464
2014-09-07,27,22,466
2014-09-08,26,22,467
2014-09-09,27,21,468
2014-09-10,27,23,466
2014-09-11,27,22,467
2014-09-12,26,22,468
2014-09-13,26,23,467
2014-09-14,26,24,466
2014-09-15,26,23,467
2014-09-16,27,23,467
2014-09-17,28,23,467
2014-09-18,28,23,467
2014-09-19,28,23,467
2014-09-20,28,23,467
2014-09-21,28,23,467
2014-09-22,29,23,467
2014-09-23,28,23,468
2014-09-24,28,22,469
2014-09-25,27,23,470
2014-09-26,27,22,471
2014-09-27,29,22,471
2014-09-28,28,22,472
2014-09-29,28,22,472
2014-09-30,26,22,474
2014-10-01,26,23,473
2014-10-02,25,23,474
2014-10-03,25,23,474
2014-10-04,26,23,474
2014-10-05,28,23,474
2014-10-06,29,23,474
2014-10-07,29,23,475
2014-10-08,29,24,475
2014-10-09,29,24,475
2014-10-10,30,24,475
2014-10-11,30,23,476
2014-10-12,30,23,476
2014-10-13,30,23,477
2014-10-14,30,23,477
2014-10-15,30,23,477
2014-10-16,30,23,477
2014-10-17,30,23,477
2014-10-18,30,23,477
2014-10-19,30,23,477
2014-10-20,29,23,478
2014-10-21,29,24,477
2014-10-22,29,24,477
2014-10-23,29,24,477
2014-10-24,29,24,477
2014-10-25,27,25,478
2014-10-26,26,25,479
2014-10-27,27,25,479
2014-10-28,27,24,480
2014-10-29,28,24,480
2014-10-30,27,25,481
2014-10-31,27,25,481
2014-11-01,25,25,483
2014-11-02,26,24,484
2014-11-03,26,24,484
2014-11-04,26,23,485
2014-11-05,26,23,485
2014-11-06,26,23,485
2014-11-07,26,23,485
2014-11-08,27,23,485
2014-11-09,27,23,485
2014-11-10,28,22,486
2014-11-11,27,22,487
2014-11-12,25,22,489
2014-11-13,24,22,490
2014-11-14,25,22,490
2014-11-15,25,22,490
2014-11-16,25,22,490
2014-11-17,24,22,491
2014-11-18,24,22,491
2014-11-19,24,21,492
2014-11-20,23,21,493
2014-11-21,23,21,493
2014-11-22,23,20,494
2014-11-23,25,19,495
2014-11-24,26,19,495
2014-11-25,26,20,494
2014-11-26,26,20,494
2014-11-27,25,20,495
2014-11-28,24,20,496
2014-11-29,24,19,497
2014-11-30,24,19,497
2014-12-01,23,19,498
2014-12-02,22,19,499
2014-12-03,22,19,499
2014-12-04,23,19,499
2014-12-05,23,19,499
2014-12-06,22,19,500
2014-12-07,22,19,500
2014-12-08,21,19,501
2014-12-09,21,17,503
2014-12-10,21,16,504
2014-12-11,21,16,504
2014-12-12,22,15,505
2014-12-13,22,14,506
2014-12-14,22,14,506
2014-12-15,21,14,507
2014-12-16,20,13,509
2014-12-17,20,14,508
2014-12-18,20,14,508
2014-12-19,20,14,508
2014-12-20,20,14,508
2014-12-21,19,14,509
2014-12-22,21,14,509
2014-12-23,21,14,509
2014-12-24,23,13,510
2014-12-25,23,13,510
2014-12-26,21,13,512
2014-12-27,21,13,512
2014-12-28,22,14,511
2014-12-29,22,14,511
2014-12-30,22,13,512
2014-12-31,23,13,512
2015-01-01,23,13,512
2015-01-02,22,12,514
2015-01-03,22,12,516
2015-01-04,21,12,517
2015-01-05,20,13,517
2015-01-06,21,12,518
2015-01-07,21,12,518
2015-01-08,20,12,519
2015-01-09,20,12,519
2015-01-10,20,12,519
2015-01-11,20,12,519
2015-01-12,20,12,519
2015-01-13,22,12,519
2015-01-14,23,12,519
2015-01-15,22,13,519
2015-01-16,22,13,519
2015-01-17,22,13,519
2015-01-18,22,14,519
2015-01-19,22,13,520
2015-01-20,22,13,520
2015-01-21,22,13,520
2015-01-22,22,13,520
2015-01-23,22,12,521
2015-01-24,22,12,521
2015-01-25,21,12,522
2015-01-26,21,12,522
2015-01-27,20,12,523
2015-01-28,21,11,524
2015-01-29,21,10,525
2015-01-30,21,10,525
2015-01-31,20,10,526
2015-02-01,20,10,526
2015-02-02,20,11,525
2015-02-03,20,11,525
2015-02-04,20,12,525
2015-02-05,20,12,525
2015-02-06,19,12,526
2015-02-07,20,12,526
2015-02-08,20,12,527
2015-02-09,20,12,527
2015-02-10,21,12,527
2015-02-11,21,12,527
2015-02-12,20,12,528
2015-02-13,20,13,528
2015-02-14,20,13,528
2015-02-15,20,13,528
2015-02-16,20,14,527
2015-02-17,20,14,527
2015-02-18,20,14,527
2015-02-19,20,14,527
2015-02-20,20,14,527
2015-02-21,19,14,529
2015-02-22,18,15,529
2015-02-23,19,14,530
2015-02-24,19,14,530
2015-02-25,19,14,530
2015-02-26,19,14,530
2015-02-27,19,14,530
2015-02-28,19,14,530
2015-03-01,19,14,530
2015-03-02,20,14,530
2015-03-03,20,14,530
2015-03-04,19,14,531
2015-03-05,19,14,531
2015-03-06,19,14,531
2015-03-07,19,14,531
2015-03-08,19,14,531
2015-03-09,20,14,531
2015-03-10,20,14,531
2015-03-11,20,14,531
2015-03-12,19,14,532
2015-03-13,19,14,532
2015-03-14,19,14,532
2015-03-15,19,14,532
2015-03-16,19,14,532
2015-03-17,19,13,533
2015-03-18,19,13,533
2015-03-19,19,13,533
2015-03-20,19,13,533
2015-03-21,19,13,533
2015-03-22,17,12,536
2015-03-23,18,12,536
2015-03-24,16,12,538
2015-03-25,18,12,538
2015-03-26,18,12,538
2015-03-27,18,12,538
2015-03-28,17,12,539
2015-03-29,17,12,539
2015-03-30,18,12,539
2015-03-31,19,12,540
2015-04-01,19,12,540
2015-04-02,19,12,540
2015-04-03,17,12,542
2015-04-04,17,12,542
2015-04-05,17,12,542
2015-04-06,17,12,543
2015-04-07,17,12,543
2015-04-08,17,12,543
2015-04-09,17,12,543
2015-04-10,18,12,543
2015-04-11,18,12,543
2015-04-12,18,11,544
2015-04-13,17,11,546
2015-04-14,17,12,546
2015-04-15,17,12,546
2015-04-16,18,12,546
2015-04-17,18,12,546
2015-04-18,18,11,547
2015-04-19,18,11,547
2015-04-20,18,11,547
2015-04-21,19,11,547
2015-04-22,19,12,547
2015-04-23,19,12,547
2015-04-24,19,13,547
2015-04-25,19,13,547
2015-04-26,19,13,547
2015-04-27,20,13,547
2015-04-28,19,13,548
2015-04-29,19,13,548
2015-04-30,20,13,548
2015-05-01,20,13,548
2015-05-02,20,14,547
2015-05-03,20,14,547
2015-05-04,20,14,547
2015-05-05,20,13,548
2015-05-06,20,13,548
2015-05-07,21,15,547
2015-05-08,20,15,548
2015-05-09,19,15,549
2015-05-10,19,15,549
2015-05-11,18,15,550
2015-05-12,19,15,550
2015-05-13,20,15,550
2015-05-14,20,15,550
2015-05-15,21,15,550
2015-05-16,21,15,550
2015-05-17,21,14,551
2015-05-18,22,14,551
2015-05-19,22,14,551
2015-05-20,22,14,551
2015-05-21,22,14,551
2015-05-22,21,14,552
2015-05-23,21,14,552
2015-05-24,19,15,553
2015-05-25,20,15,553
2015-05-26,20,15,553
2015-05-27,21,14,554
2015-05-28,21,14,554
2015-05-29,21,14,554
2015-05-30,21,14,554
2015-05-31,20,14,555
2015-06-01,20,14,555
2015-06-02,20,14,555
2015-06-03,21,14,555
2015-06-04,21,14,555
2015-06-05,22,15,554
2015-06-06,22,15,554
2015-06-07,21,15,555
2015-06-08,21,15,555
2015-06-09,21,16,554
2015-06-10,21,16,554
2015-06-11,21,16,554
2015-06-12,22,16,554
2015-06-13,22,16,554
2015-06-14,22,16,554
2015-06-15,22,16,554
2015-06-16,22,16,554
2015-06-17,23,16,554
2015-06-18,23,18,553
2015-06-19,23,18,553
2015-06-20,24,19,553
2015-06-21,24,18,554
2015-06-22,24,18,554
2015-06-23,22,18,556
2015-06-24,22,18,556
2015-06-25,25,18,556
2015-06-26,27,16,558
2015-06-27,26,17,558
2015-06-28,26,17,559
2015-06-29,24,18,560
2015-06-30,24,18,560
2015-07-01,24,18,560
2015-07-02,25,18,560
2015-07-03,26,18,560
2015-07-04,27,18,560
2015-07-05,26,18,561
2015-07-06,26,19,561
2015-07-07,26,19,561
2015-07-08,26,19,561
2015-07-09,26,19,562
2015-07-10,26,19,562
2015-07-11,26,19,562
2015-07-12,25,19,563
2015-07-13,25,19,563
2015-07-14,25,20,562
2015-07-15,25,21,563
2015-07-16,25,21,563
2015-07-17,26,22,562
2015-07-18,26,22,562
2015-07-19,26,22,562
2015-07-20,25,22,563
2015-07-21,25,21,564
2015-07-22,25,21,564
2015-07-23,25,21,564
2015-07-24,27,21,564
2015-07-25,27,21,564
2015-07-26,26,21,565
2015-07-27,26,21,565
2015-07-28,26,22,565
2015-07-29,26,22,566
2015-07-30,26,22,566
2015-07-31,26,22,566
2015-08-01,26,22,566
2015-08-02,26,22,566
2015-08-03,26,22,566
2015-08-04,27,22,566
2015-08-05,26,21,568
2015-08-06,27,21,568
2015-08-07,27,21,568
2015-08-08,27,21,568
2015-08-09,27,21,568
2015-08-10,26,21,569
2015-08-11,25,22,569
2015-08-12,26,22,569
2015-08-13,24,23,570
2015-08-14,24,23,570
2015-08-15,26,23,570
2015-08-16,25,23,571
2015-08-17,25,23,572
2015-08-18,26,22,573
2015-08-19,26,22,573
2015-08-20,26,22,573
2015-08-21,26,22,573
2015-08-22,26,21,574
2015-08-23,24,21,576
2015-08-24,24,21,576
2015-08-25,23,21,577
2015-08-26,23,21,577
2015-08-27,23,21,577
2015-08-28,23,21,577
2015-08-29,24,21,577
2015-08-30,24,21,577
2015-08-31,24,21,577
2015-09-01,24,21,578
2015-09-02,26,21,578
2015-09-03,25,20,580
2015-09-04,25,20,580
2015-09-05,25,21,579
2015-09-06,25,21,579
2015-09-07,25,20,580
2015-09-08,25,20,580
2015-09-09,25,20,580
2015-09-10,24,20,581
2015-09-11,24,20,581
2015-09-12,24,20,581
2015-09-13,24,20,581
2015-09-14,24,21,580
2015-09-15,24,21,580
2015-09-16,24,19,582
2015-09-17,24,19,582
2015-09-18,23,19,583
2015-09-19,23,19,583
2015-09-20,23,19,583
2015-09-21,23,18,584
2015-09-22,23,18,584
2015-09-23,21,18,586
2015-09-24,19,18,588
2015-09-25,20,17,589
2015-09-26,20,17,589
2015-09-27,20,17,589
2015-09-28,21,17,589
2015-09-29,21,17,589
2015-09-30,21,17,590
2015-10-01,20,17,591
2015-10-02,20,17,592
2015-10-03,20,16,593
2015-10-04,20,16,593
2015-10-05,20,16,593
2015-10-06,20,16,593
2015-10-07,19,16,594
2015-10-08,19,17,593
2015-10-09,19,17,593
2015-10-10,19,16,594
2015-10-11,19,16,594
2015-10-12,19,16,594
2015-10-13,18,16,595
2015-10-14,20,16,595
2015-10-15,18,18,595
2015-10-16,18,18,595
2015-10-17,18,18,595
2015-10-18,18,18,595
2015-10-19,19,18,595
2015-10-20,19,18,595
2015-10-21,19,18,595
2015-10-22,17,18,597
2015-10-23,17,17,598
2015-10-24,17,17,598
2015-10-25,17,17,598
2015-10-26,16,19,597
2015-10-27,15,20,597
2015-10-28,16,20,597
2015-10-29,16,20,597
2015-10-30,16,21,597
2015-10-31,16,21,597
2015-11-01,16,21,597
2015-11-02,18,21,597
2015-11-03,19,20,598
2015-11-04,18,20,599
2015-11-05,18,19,600
2015-11-06,18,19,600
2015-11-07,18,19,600
2015-11-08,18,19,600
2015-11-09,18,19,600
2015-11-10,19,19,600
2015-11-11,19,19,600
2015-11-12,20,19,600
2015-11-13,19,19,601
2015-11-14,19,19,601
2015-11-15,18,18,603
2015-11-16,17,18,604
2015-11-17,17,18,604
2015-11-18,18,18,604
2015-11-19,18,18,604
2015-11-20,19,18,604
2015-11-21,19,17,605
2015-11-22,19,17,605
2015-11-23,19,17,605
2015-11-24,19,17,605
2015-11-25,19,17,605
2015-11-26,20,17,605
2015-11-27,19,17,606
2015-11-28,19,17,606
2015-11-29,20,17,606
2015-11-30,19,17,607
2015-12-01,17,17,609
2015-12-02,17,17,609
2015-12-03,17,17,609
2015-12-04,18,16,610
2015-12-05,19,16,610
2015-12-06,19,16,610
2015-12-07,20,16,610
2015-12-08,21,16,610
2015-12-09,21,17,609
2015-12-10,21,17,609
2015-12-11,21,18,608
2015-12-12,21,18,608
2015-12-13,21,19,607
2015-12-14,22,19,607
2015-12-15,22,19,607
2015-12-16,22,20,606
2015-12-17,23,20,606
2015-12-18,24,20,606
2015-12-19,24,20,606
2015-12-20,24,20,606
2015-12-21,24,20,606
2015-12-22,24,20,606
2015-12-23,24,19,607
2015-12-24,24,19,608
2015-12-25,24,19,608
2015-12-26,26,19,608
2015-12-27,25,19,609
2015-12-28,25,20,609
2015-12-29,24,20,610
2015-12-30,25,20,610
2015-12-31,24,20,611
2016-01-01,25,19,612
2016-01-02,25,18,613
2016-01-03,25,18,613
2016-01-04,25,18,613
2016-01-05,25,18,613
2016-01-06,25,17,614
2016-01-07,26,17,614
2016-01-08,26,17,614
2016-01-09,26,17,614
2016-01-10,25,17,615
2016-01-11,25,17,615
2016-01-12,23,17,617
2016-01-13,23,16,618
2016-01-14,23,15,619
2016-01-15,23,15,619
2016-01-16,23,15,619
2016-01-17,23,15,619
2016-01-18,26,15,619
2016-01-19,26,15,619
2016-01-20,27,15,619
2016-01-21,27,15,619
2016-01-22,27,16,618
2016-01-23,27,16,618
2016-01-24,27,14,620
2016-01-25,28,13,621
2016-01-26,27,13,622
2016-01-27,27,13,622
2016-01-28,26,12,624
2016-01-29,26,12,624
2016-01-30,26,12,624
2016-01-31,25,12,626
2016-02-01,25,12,627
2016-02-02,25,12,627
2016-02-03,25,12,627
2016-02-04,27,12,627
2016-02-05,27,12,627
2016-02-06,27,13,626
2016-02-07,27,13,626
2016-02-08,26,13,627
2016-02-09,26,13,627
2016-02-10,25,14,627
2016-02-11,26,14,627
2016-02-12,26,14,627
2016-02-13,26,14,627
2016-02-14,29,14,627
2016-02-15,30,14,627
2016-02-16,29,14,628
2016-02-17,29,14,628
2016-02-18,28,14,629
2016-02-19,28,15,629
2016-02-20,28,15,629
2016-02-21,28,15,629
2016-02-22,28,16,628
2016-02-23,29,16,628
2016-02-24,28,16,629
2016-02-25,28,16,629
2016-02-26,28,16,629
2016-02-27,27,16,630
2016-02-28,28,16,630
2016-02-29,29,17,629
2016-03-01,30,18,628
2016-03-02,32,18,628
2016-03-03,31,18,629
2016-03-04,31,18,630
2016-03-05,32,18,630
2016-03-06,31,18,631
2016-03-07,30,18,632
2016-03-08,30,19,631
2016-03-09,30,19,631
2016-03-10,31,19,631
2016-03-11,31,19,631
2016-03-12,31,18,632
2016-03-13,30,18,633
2016-03-14,30,18,633
2016-03-15,30,16,635
2016-03-16,29,16,636
2016-03-17,29,16,637
2016-03-18,29,15,638
2016-03-19,29,15,638
2016-03-20,29,16,637
2016-03-21,29,16,637
2016-03-22,29,16,637
2016-03-23,28,16,638
2016-03-24,29,16,638
2016-03-25,27,16,640
2016-03-26,27,17,639
2016-03-27,27,16,640
2016-03-28,27,16,640
2016-03-29,27,16,641
2016-03-30,29,16,641
2016-03-31,29,16,642
2016-04-01,30,16,642
2016-04-02,30,16,642
2016-04-03,30,17,641
2016-04-04,33,17,641
2016-04-05,32,18,641
2016-04-06,34,18,641
2016-04-07,35,18,641
2016-04-08,34,19,641
2016-04-09,34,19,641
2016-04-10,34,19,641
2016-04-11,34,19,641
2016-04-12,34,19,641
2016-04-13,34,20,640
2016-04-14,34,20,640
2016-04-15,36,20,640
2016-04-16,36,20,640
2016-04-17,34,20,643
2016-04-18,35,20,643
2016-04-19,35,20,644
2016-04-20,35,19,645
2016-04-21,36,18,646
2016-04-22,35,19,646
2016-04-23,35,19,646
2016-04-24,34,19,647
2016-04-25,35,19,647
2016-04-26,35,20,647
2016-04-27,35,20,647
2016-04-28,35,20,647
2016-04-29,36,20,647
2016-04-30,35,20,648
2016-05-01,34,20,649
2016-05-02,34,20,649
2016-05-03,34,20,649
2016-05-04,32,20,651
2016-05-05,32,21,650
2016-05-06,36,20,651
2016-05-07,37,20,651
2016-05-08,37,20,651
2016-05-09,35,22,651
2016-05-10,35,21,652
2016-05-11,34,21,653
2016-05-12,34,21,653
2016-05-13,35,21,653
2016-05-14,33,21,656
2016-05-15,32,21,657
2016-05-16,32,21,657
2016-05-17,32,22,656
2016-05-18,32,22,656
2016-05-19,32,22,656
2016-05-20,32,22,656
2016-05-21,32,22,656
2016-05-22,32,22,656
2016-05-23,31,22,657
2016-05-24,31,22,657
2016-05-25,31,22,657
2016-05-26,31,22,657
2016-05-27,31,22,657
2016-05-28,30,22,658
2016-05-29,30,22,659
2016-05-30,29,21,661
2016-05-31,27,21,663
2016-06-01,27,21,663
2016-06-02,26,21,664
2016-06-03,26,21,664
2016-06-04,27,21,664
2016-06-05,28,21,664
2016-06-06,29,20,665
2016-06-07,30,20,665
2016-06-08,30,20,666
2016-06-09,30,21,665
2016-06-10,30,21,665
2016-06-11,29,22,665
2016-06-12,30,22,665
2016-06-13,31,22,665
2016-06-14,31,23,665
2016-06-15,31,23,666
2016-06-16,32,22,667
2016-06-17,33,22,667
2016-06-18,34,22,667
2016-06-19,33,23,667
2016-06-20,33,23,667
2016-06-21,33,24,667
2016-06-22,33,24,668
2016-06-23,33,24,668
2016-06-24,33,24,668
2016-06-25,33,23,669
2016-06-26,34,23,669
2016-06-27,34,23,670
2016-06-28,32,23,672
2016-06-29,31,23,673
2016-06-30,31,23,673
2016-07-01,31,24,672
2016-07-02,31,23,673
2016-07-03,29,23,676
2016-07-04,28,23,677
2016-07-05,27,22,680
2016-07-06,28,22,681
2016-07-07,28,23,680
2016-07-08,29,23,680
2016-07-09,29,23,680
2016-07-10,28,24,680
2016-07-11,28,24,680
2016-07-12,28,25,680
